station,user,start
10176,796143292,76
10176,796143681,195
10176,796185663,370
10176,796205244,181
10176,796208786,1038
10176,796209664,135
10176,796209796,2
10176,796703080,2
10176,796740284,2
10176,796745313,61
10176,796771156,8
10176,796775155,418
10176,796819140,45
10180,501193793,2
10180,503612311,4
10180,603663280,259
10180,604819668,3
10180,613610858,5
10180,613662666,14
10180,633676188,164
10180,634507411,10
10180,634507578,1029
10180,634514854,218
10180,634619856,27
10180,634885299,1
10180,644503272,3
10180,654538890,209
10180,654602334,6
10180,654602970,78
10180,654614451,187
10180,654620120,83
10180,654620271,18
10180,654631654,1
10180,664503439,1329
10180,674660696,3
10180,684502592,83
10180,684508507,4
10180,684511049,51
10180,684578094,153
10180,684617227,182
10180,694611224,69
10180,718835745,20
10180,766819555,1559
10180,766822877,365
10180,766828379,91
10180,766838581,2
10180,766917368,24
10180,766947911,410
10180,766954188,2665
10180,766981236,444
10180,766981412,4
10180,796025333,185
10180,796121388,46
10180,796122138,12
10180,796122188,126
10180,796123124,26
10180,796682181,1
10180,796682815,887
10180,796716831,274
10180,796740899,14
10180,796756701,94
10180,796769121,12
10180,796771328,709
10180,796807661,33
10180,796820045,5
10180,796833988,924
10181,604812279,4
10181,654548071,294
10181,654605343,14
10181,654618116,25
10181,654632650,1
10181,654671201,7
10181,766915322,36
10181,766984874,30
10181,796717444,2
10182,503659887,15
10182,604802313,805
10182,604887479,2421
10182,613603470,102
10182,613628172,557
10182,633650098,58
10182,644569235,1
10182,644619311,13
10182,654646342,2
10182,664602223,8
10182,664602577,4
10182,674634725,141
10182,694510704,601
10182,703619029,192
10182,766807077,19
10182,766817819,212
10182,766834009,239
10182,766858790,665
10182,766888823,3
10182,766893238,157
10182,796054729,232
10182,796056110,18
10182,796062083,128
10182,796074539,57
10182,796088184,12
10182,796162158,4
10182,796638106,6
10182,796639962,34
10182,796680935,2
10184,503613826,1
10184,503650899,69
10184,510061342,3871
10184,595938457,312
10184,603609983,104
10184,604813342,241
10184,613623976,2
10184,613652765,12
10184,613671607,1589
10184,614514649,213
10184,634512726,21
10184,644574479,7
10184,654554314,2
10184,654556303,106
10184,654583973,257
10184,664667679,139
10184,684558116,26
10184,694503014,204
10184,734512023,2324
10184,736457198,73
10184,796351910,307
10186,503657448,392
10186,504516381,3
10186,504516953,1570
10186,504518878,214
10186,614504146,17
10186,634888182,4
10186,644568716,189
10186,763407343,877
10186,766971166,228
10186,796149370,3
10186,796195118,6
10186,796200039,442
10186,796730419,16
10190,472999610,3
10190,503643331,13
10190,504502505,1851
10190,564518581,755
10190,603633433,68
10190,603634425,5438
10190,613609203,92
10190,613645043,61
10190,613670441,48
10190,614680840,428
10190,633606398,1
10190,644519011,4
10190,654505237,1
10190,654582811,1
10190,654620631,581
10190,664577376,635
10190,674603826,342
10190,674686165,5
10190,682347337,4
10190,684616113,63
10190,694502826,142
10190,694554999,15
10190,763450598,3
10190,766911482,1
10190,766928748,2182
10190,796006788,50
10190,796197311,26
10190,796619772,14
10190,796834192,4651
10197,633674338,574
10197,633690411,6
10197,634519808,75
10197,654573023,1
10197,796727844,73
10199,604545984,1
10199,633651792,105
10199,634886043,10
10199,654572593,1
10199,763688144,132
10199,766923677,368
10199,766924051,21
10199,766998724,286
10199,796232564,12
10205,412444259,13
10205,603611603,8
10205,603681459,117
10205,633661667,555
10205,633662679,1037
10205,644666350,7
10205,654566241,127
10205,664516368,276
10205,664633789,3
10205,674612308,3
10205,684632007,1890
10205,704812674,1
10205,766808126,763
10205,766861802,5789
10205,766872066,108
10205,796007821,69
10205,796028893,72
10205,796209343,1
10205,796618208,127
10205,796627929,29
10206,654512964,1559
10206,693351581,2
10210,417801034,4
10210,429914092,60
10210,613624441,3
10210,624606989,159
10210,633634509,17
10210,654553157,13
10210,654567026,80
10210,654654579,211
10210,671705585,3767
10210,674621047,503
10210,674678829,38
10210,704501963,134
10210,704810757,9
10210,796491985,37
10216,504845879,37
10216,564959582,1
10216,603632529,323
10216,603678604,5
10216,603681432,39
10216,604809615,142
10216,613623037,1
10216,613623940,93
10216,613626115,192
10216,613638029,38
10216,613645255,7
10216,613670118,8
10216,614515221,10
10216,633638852,1270
10216,644573175,6
10216,654544029,126
10216,654552726,981
10216,654679082,5
10216,664504325,15
10216,674688997,69
10216,684622498,28
10216,684638879,28
10216,704813685,25
10216,766805392,125
10216,766808422,213
10216,766856780,22
10216,766859197,90
10216,766884830,1
10216,766936770,55
10216,796064811,395
10216,796608386,14
10216,796670617,262
10216,796681823,11
10217,503609542,18
10217,503613864,505
10219,423165063,92
10219,604807419,302
10219,613651090,309
10219,613673690,2
10219,629789501,247
10219,654502198,330
10219,654588779,29
10219,654605261,18
10219,654651828,61
10219,672167297,34
10219,674610324,77
10219,674664089,15
10219,684554488,1
10219,694658006,60
10219,703617927,66
10219,703618895,653
10219,704890963,63
10219,718203217,1
10219,754358444,4
10219,766864749,309
10219,766994025,1
10219,796612010,21
10220,480914222,167
10220,503687911,13
10220,513014908,29
10220,521243845,7
10220,553009491,18
10220,555113600,11
10220,562762091,15
10220,592218998,4
10220,595547062,13
10220,602543660,4
10220,604802348,17
10220,604846572,326
10220,613613106,496
10220,613620193,7
10220,613623976,22
10220,613669617,290
10220,613677357,3
10220,614514649,2238
10220,624501501,3
10220,624603163,51
10220,624605087,2
10220,624611923,5
10220,633640265,8
10220,633691747,211
10220,644577660,2283
10220,644607195,524
10220,644613186,5
10220,654554209,119
10220,654566617,57
10220,654583805,5
10220,654587835,712
10220,654590616,234
10220,674677909,37
10220,684518810,7
10220,694688107,1
10220,703571848,12
10220,703638117,461
10220,703640947,262
10220,704804763,33
10220,736457198,130
10220,766515693,6
10220,766805963,3
10220,766832323,37
10220,766837110,95
10220,766857054,7
10220,796010804,2
10220,796038047,38
10220,796676581,173
10220,796687602,34
10220,796791067,7
10222,604843109,138
10222,613661148,106
10222,654561205,1
10222,694502801,6
10222,694504536,583
10222,766806104,122
10222,796140138,1
10222,796780288,55
10223,503606371,3695
10223,503654387,76
10223,504508876,26
10223,504511138,334
10223,504589947,2
10223,512644310,12
10223,603609466,109
10223,604504524,1
10223,604882869,426
10223,610944216,18
10223,613618337,5
10223,613619140,7
10223,613619297,280
10223,613640345,113
10223,613656847,14
10223,613660879,231
10223,613665366,66
10223,613671628,48
10223,613679418,117
10223,614516070,10
10223,624604193,6
10223,633620587,47
10223,633624678,18
10223,633627296,112
10223,633670107,15
10223,644562019,56
10223,644571882,2
10223,654508233,87
10223,654525712,99
10223,664501773,127
10223,674603624,17
10223,674687175,217
10223,684604348,1
10223,684639778,8
10223,694507922,218
10223,694614256,40
10223,701067305,9
10223,703642643,8
10223,704519769,159
10223,704820833,55
10223,763427776,55
10223,763440796,38
10223,766621112,356
10223,766807180,571
10223,766822713,117
10223,766856351,50
10223,766881787,161
10223,766883954,93
10223,766925917,1
10223,796075947,30
10223,796157220,5
10223,796196354,207
10223,796604948,34
10223,796609444,31
10223,796611961,30
10223,796619388,5
10223,796629640,51
10223,796682886,108
10223,796693342,3
10223,796700566,11
10223,796790293,29
10224,424815378,8
10224,431275638,14
10224,482847529,2
10224,483485511,5
10224,504514895,59
10224,504558006,45
10224,504594838,2
10224,504804663,3
10224,514923340,793
10224,555315316,552
10224,603601808,116
10224,603602629,31
10224,603606142,4
10224,603607296,2453
10224,603609733,16
10224,610782547,25
10224,613654579,243
10224,633661045,465
10224,634555465,521
10224,634578156,22
10224,634814867,5
10224,654474600,179
10224,654513233,44
10224,664510495,31
10224,674685727,5
10224,684548409,67
10224,684612462,327
10224,694513932,3181
10224,694551540,136
10224,694555322,765
10224,694557484,4
10224,694586690,3
10224,694623135,17
10224,694624589,21
10224,703642622,831
10224,704882929,3
10224,734567566,182
10224,739818444,86
10224,763713607,75
10224,763723466,15
10224,763775525,4
10224,763799474,20
10224,764879801,472
10224,764950313,671
10224,766941803,5
10224,766975952,22
10224,766983619,5
10224,796003963,1896
10224,796016542,530
10224,796103458,151
10224,796188016,118
10224,796193220,9
10224,796225675,11
10224,796228840,24
10224,796556386,1
10224,796732099,44
10224,796801306,17
10224,796838821,728
10227,591904232,19
10227,603675117,597
10227,604806704,38
10227,633692372,2687
10227,634620071,18
10227,644608125,2
10227,654566953,1
10227,654661857,12
10227,664516588,305
10227,674615807,3
10227,674675230,1
10227,674685679,20
10227,674685720,1
10227,674695287,138
10227,684501545,13
10227,684505671,357
10227,763415401,10
10227,763440258,18
10227,766935598,171
10227,766981608,1248
10227,796143696,224
10227,796185649,1621
10227,796209952,95
10229,410245744,13
10229,421350354,1
10229,428620005,623
10229,503080391,1
10229,503388127,3
10229,503620504,88
10229,503625167,203
10229,503647042,301
10229,504516309,610
10229,504579456,20
10229,504848336,1372
10229,515379982,104
10229,526465538,3
10229,562972699,73
10229,584532360,133
10229,604816359,557
10229,613539116,2066
10229,613635558,115
10229,613662554,799
10229,613663871,438
10229,624534968,144
10229,633657459,121
10229,633665206,2252
10229,634889208,163
10229,644514421,616
10229,644570452,3
10229,644605663,73
10229,654525554,164
10229,654551353,34
10229,654569661,5
10229,654583287,26
10229,654587977,30
10229,654657834,14
10229,664574528,86
10229,664612311,21
10229,674520130,2
10229,674622983,929
10229,684512166,813
10229,684624136,181
10229,684660962,31
10229,697384641,2
10229,701069322,25
10229,703608135,190
10229,703616921,93
10229,703621057,8
10229,703647397,5
10229,703653628,32
10229,704501772,2
10229,704517629,1056
10229,704806203,42
10229,704810325,2
10229,704813225,71
10229,704815615,49
10229,712119277,12
10229,766551119,23
10229,766806477,1660
10229,766876307,72
10229,794696163,267
10229,796099660,17
10229,796628643,69
10229,796656166,5
10229,796676794,132
10229,796849995,30
10234,503610426,62
10234,503634769,534
10234,503653806,2
10234,504810977,9
10234,553010663,772
10234,555301198,51
10234,555583445,1
10234,581644272,1027
10234,603636326,13
10234,603655008,50
10234,604521038,142
10234,604890291,675
10234,613637031,12
10234,613655029,2214
10234,613655238,365
10234,613661856,22
10234,613666435,213
10234,613666730,66
10234,613676011,28
10234,613680900,152
10234,614503732,353
10234,624503163,223
10234,624508304,305
10234,624518033,11
10234,624603122,85
10234,633602011,3
10234,633629426,998
10234,633633200,127
10234,644512709,54
10234,644513190,8
10234,644573496,4
10234,654320867,34
10234,654505282,16
10234,654554721,20
10234,654637766,139
10234,664504680,8
10234,674622114,2
10234,674622842,488
10234,674626029,2
10234,674626349,72
10234,674633698,1
10234,674636692,71
10234,684608793,45
10234,694501474,752
10234,703601407,7262
10234,704805604,4
10234,704894648,2
10234,734224501,5
10234,766651334,1343
10234,766817876,4
10234,766825277,5
10234,766853212,17
10234,766855380,812
10234,766882946,27
10234,796077789,2
10234,796094341,209
10234,796099667,28
10234,796105494,9
10234,796174700,3
10234,796227226,47
10234,796544562,22
10234,796608211,87
10234,796632544,3
10234,796667738,108
10234,796967275,129
10242,503678388,7
10242,503689498,6
10242,504817927,91
10242,555428998,1
10242,604505726,27
10242,604804945,18
10242,613625946,4432
10242,613632040,4
10242,613641729,8529
10242,613647238,20
10242,613668661,391
10242,624618257,19
10242,633632358,46
10242,633636067,2
10242,633645561,2066
10242,634507385,22
10242,634889296,1752
10242,644575021,459
10242,654501471,12
10242,654504896,4
10242,654569542,329
10242,654589422,1
10242,654665099,252
10242,654665235,45
10242,664690282,1
10242,674615586,14
10242,674624278,8
10242,680235777,1374
10242,684510753,3
10242,684516918,858
10242,684669113,8
10242,684669207,1
10242,684683183,3
10242,694510883,196
10242,703620469,699
10242,703631493,23
10242,703632458,5
10242,703640934,93
10242,703644486,537
10242,703670090,1
10242,704501889,27
10242,704548817,4
10242,704846910,2
10242,714568176,6
10242,754002316,299
10242,766712345,5
10242,766867848,9
10242,766888394,48
10242,766903324,9
10242,796055395,232
10242,796132489,962
10242,796208469,4
10242,796233843,15
10242,796667202,5
10242,796667295,106
10242,796942709,2
10243,504824662,28
10243,555069001,25
10243,555188734,32
10243,578519561,349
10243,579119977,2
10243,598641914,210
10243,603669201,12
10243,604847985,635
10243,604865749,262
10243,604880131,40
10243,604888416,79
10243,604889379,90
10243,604889454,335
10243,613610546,2
10243,613615521,87
10243,613624586,440
10243,613627096,12
10243,613650062,340
10243,613656786,83
10243,613660231,1
10243,613673197,196
10243,614508535,71
10243,614511572,59
10243,614517358,29
10243,624501652,46
10243,624506120,780
10243,624509844,219
10243,624515792,1343
10243,624517037,190
10243,624605975,241
10243,624606785,7708
10243,624617258,20
10243,633629520,165
10243,633640894,176
10243,633662853,15
10243,633684052,788
10243,634857979,1
10243,644616773,26
10243,654508515,179
10243,654523213,30
10243,654523658,83
10243,654568478,125
10243,664510853,256
10243,664601902,10
10243,664602451,14
10243,664617009,2
10243,674628638,115
10243,674639704,12
10243,674661805,3
10243,674662150,1089
10243,684515704,16
10243,684596386,50
10243,684606401,203
10243,684609524,3
10243,684635458,68
10243,694503374,57
10243,694510215,52
10243,699986695,1993
10243,703613800,1
10243,703631850,3
10243,703637768,6
10243,704576325,34
10243,704809247,4
10243,730977015,5
10243,763796283,2
10243,766758159,7
10243,766810725,747
10243,766863573,2384
10243,766865674,76
10243,766867906,21
10243,766877995,173
10243,766885324,149
10243,766888812,906
10243,766893992,1
10243,766895754,11
10243,766896925,1675
10243,767000913,554
10243,796024794,2
10243,796058645,14
10243,796075343,72
10243,796086605,1901
10243,796105513,80
10243,796108733,50
10243,796220701,287
10243,796622880,139
10243,796676488,3
10243,796680355,99
10243,796728435,894
10243,796821452,19
10245,503635214,3419
10245,503636907,207
10245,503640543,1621
10245,504511736,864
10245,504512091,20
10245,504801675,205
10245,603682955,2781
10245,603688049,707
10245,633649712,215
10245,634620236,278
10245,634621038,4793
10245,634889331,1
10245,654634509,1502
10245,654652041,2206
10245,664514245,28
10245,664514354,89
10245,664575867,118
10245,664576649,222
10245,674502373,651
10245,674695613,472
10245,684611252,16
10245,738103456,575
10245,763412851,122
10245,763438436,190
10245,772707888,212
10245,796138947,14
10245,796140186,1245
10245,796140971,59
10245,796610380,2
10245,796616577,192
10245,796783007,74
10246,426392761,359
10246,614666183,532
10246,633692810,20
10246,634507532,9
10246,634619268,39
10246,634818292,452
10246,664517064,15
10246,674519494,1004
10246,674656071,2618
10246,684579913,32
10246,756436870,587
10246,794901110,253
10246,796205744,16
10246,796209982,176
10246,796805678,3
10246,796833611,84
10256,603677275,1893
10256,633652621,208
10256,634506313,1056
10256,634507106,30
10256,634809924,106
10256,654604274,2362
10256,654604374,2965
10256,654619621,159
10256,674654455,1
10256,684668091,50
10256,734547457,22
10256,763420167,119
10256,766190129,35
10256,766923159,407
10256,766929389,59
10256,766998979,135
10256,796164712,2
10256,796232979,67
10256,796710028,641
10256,796754406,171
10256,796762875,6
10256,796809149,229
10262,427919407,282
10262,478802297,20
10262,500732288,42
10262,504094767,2
10262,555093267,7
10262,555553203,10
10262,569366869,38
10262,591090247,118
10262,596218733,1
10262,603170563,1
10262,603602550,24
10262,603605371,13954
10262,604803924,7
10262,604809691,22
10262,614575139,59
10262,633605012,39
10262,634670270,2
10262,644592730,1
10262,644603546,9
10262,644691437,57
10262,644699809,11
10262,654620389,3
10262,654632949,15
10262,654683534,341
10262,654697868,4
10262,664656765,6
10262,674607362,14
10262,674644380,10
10262,684516588,1
10262,684543434,29
10262,684575964,167
10262,694579644,5
10262,694594497,2
10262,694594936,32
10262,696513036,188
10262,703662886,9
10262,716064269,744
10262,716701760,2
10262,734588131,11
10262,756698828,24
10262,763437136,161
10262,763779908,6
10262,766127444,36
10262,766552898,9
10262,766581731,9
10262,766773004,17
10262,766790674,10
10262,792955646,25
10262,796198347,46
10262,796326496,6
10262,796339605,6
10262,796611210,1
10262,796652944,16
10262,796653610,8
10262,796705389,59
10262,796784037,202
10262,796871777,19
10262,796898739,19
10264,401097549,7
10264,613617285,63
10264,644510851,10
10264,654599256,231
10264,664514274,201
10264,674680366,8
10264,684628150,211
10264,766935011,2080
10264,796123997,334
10264,796602750,1364
10264,796616879,13
10268,520571436,663
10268,605310407,347
10268,644619603,6
10268,664505229,45
10268,674606741,1875
10268,693558651,11
10268,703644118,318
10268,704806771,2700
10268,764297584,13
10268,796353422,404
10274,421347875,7
10274,482661758,151
10274,555256656,2040
10274,613616228,2
10274,614511671,30
10274,624608063,76
10274,634563555,94
10274,641939951,63
10274,644509115,16
10274,654501726,6
10274,654514809,4
10274,654599809,145
10274,684506117,4
10274,684638675,917
10274,704512809,18
10274,766802809,14
10274,766835205,14
10274,796062110,3504
10274,796630559,2
10274,796634480,2
10274,796771853,2
10276,470143752,2
10276,533938044,6
10276,552304271,2
10276,654659432,3
10276,766816278,10
10276,766917723,2
10276,796657766,18
10276,796837565,7
10277,516122051,1225
10277,633648437,266
10277,633653578,4
10277,654511746,384
10277,654571874,3133
10277,674697316,176
10277,708996102,86
10277,756501086,10
10277,766958253,28
10277,796715186,1430
10285,504819895,577
10285,589253554,1
10285,603623145,43
10285,603628091,100
10285,604501357,22
10285,613655902,24
10285,624649561,16
10285,633673642,306
10285,654629535,2
10285,654672868,11
10285,694625162,1783
10285,763423284,6
10285,766912041,356
10285,796119722,132
10289,503627840,267
10289,509057090,3
10289,603606506,10
10289,613673616,19
10289,613679057,10
10289,614514777,6
10289,624504445,12
10289,633623743,122
10289,644569770,9
10289,654567688,5
10289,703624391,139
10289,754884862,5053
10289,766812077,14
10289,766826661,687
10289,766856479,1
10289,796006031,20
10289,796652931,4
10289,796681315,103
10298,503612560,1
10298,504519370,296
10298,504881139,3
10298,613629154,163
10298,633646987,160
10298,634810695,60
10298,644503816,44
10298,644607839,61
10298,654515038,57
10298,654575814,921
10298,654602482,1690
10298,654662163,793
10298,664606371,21
10298,674651885,11
10298,674656083,1992
10298,703637460,22
10298,704810951,605
10298,716636997,172
10298,764297558,2
10298,766874640,888
10298,766892744,530
10298,796089241,19
10298,796205539,1188
10298,796208469,423
10298,796210513,2347
10298,796770032,41
10298,796837316,35
10299,464702456,2
10299,503622146,782
10299,503628894,3224
10299,503633738,2080
10299,504519537,65
10299,603690461,213
10299,604503193,90
10299,614561562,1
10299,654614808,247
10299,654700927,485
10299,674655400,44
10299,796139625,158
10299,796140848,264
10299,796213498,48
10300,503601676,82
10300,604882736,101
10300,613639417,26
10300,634882713,834
10300,645420724,7
10300,654525015,2521
10300,654550831,76
10300,654575121,42
10300,674651542,132
10300,766854370,8
10300,766936665,167
10300,796056104,1
10300,796611814,12
10300,796716401,11
10300,796769364,7
10300,796834564,11
10304,503643084,142
10304,503647872,86
10304,504505934,30
10304,624513717,1056
10304,624601310,1070
10304,634605649,608
10304,634608090,1235
10304,634883160,347
10304,684620855,7
10304,694619056,683
10304,703690037,936
10304,766958650,368
10304,796109042,418
10304,796738947,15
10304,796764368,11
10305,404365864,7
10305,430220573,19
10305,458484281,3475
10305,478879102,106
10305,503629527,116
10305,551515539,488
10305,555327390,188
10305,603608122,3
10305,603614598,1400
10305,603682913,147
10305,603687246,64
10305,613601132,172
10305,613680886,27
10305,614564491,5
10305,624607765,78
10305,633632217,68
10305,633646942,6
10305,633672243,442
10305,644501210,95
10305,644510244,100
10305,644647772,98
10305,654507177,67
10305,654568893,50
10305,654589392,97
10305,654686251,10
10305,664505608,3
10305,664615929,1514
10305,674625474,55
10305,674636350,2
10305,674670088,26
10305,674686750,636
10305,684603741,80
10305,684639785,157
10305,694501890,35
10305,703613569,1060
10305,703627812,630
10305,703629291,354
10305,703633391,202
10305,703637969,67
10305,704502684,2
10305,704505757,78
10305,704509628,2
10305,704808897,2165
10305,704845458,3
10305,718804583,8
10305,766832706,2060
10305,766836455,422
10305,766857122,726
10305,766857210,18
10305,766892575,45
10305,766896092,14
10305,766899036,610
10305,770366036,16
10305,796007567,695
10305,796009556,276
10305,796035266,1035
10305,796054562,3
10305,796064576,32
10305,796088810,3
10305,796090795,402
10305,796113517,26
10305,796131767,97
10305,796552106,6
10305,796628819,9
10305,796631849,272
10305,796651889,6
10305,796661614,6
10305,796664491,43
10305,796674346,6270
10305,796829077,226
10305,796829933,20
10306,504813100,11
10306,504850854,11
10306,514677222,20
10306,604887421,57
10306,613607852,19
10306,613626374,3
10306,613679386,356
10306,633602928,1
10306,633618174,97
10306,633625417,171
10306,633662787,10
10306,634528904,115
10306,644491888,11
10306,644573423,15
10306,644601917,8
10306,644605629,167
10306,644608195,79
10306,644614535,12
10306,654505906,605
10306,654524519,683
10306,654532376,27
10306,654552133,5
10306,654554109,769
10306,654599476,45
10306,664605816,1
10306,674631929,766
10306,684624220,27
10306,694501829,6
10306,703613592,6
10306,703643022,283
10306,703675800,46
10306,704815337,157
10306,766824503,11
10306,766852850,77
10306,766870263,47
10306,766898195,42
10306,796027299,6
10306,796048652,1
10306,796054622,5
10306,796061822,2
10306,796076619,744
10306,796090582,4
10306,796091861,1
10306,796158717,58
10306,796620118,58
10306,796628807,11
10306,796654482,73
10306,796663844,34
10306,796680665,9
10306,796682887,18
10306,796828202,783
10308,504502143,2
10308,634811774,109
10308,684613495,243
10309,405034088,2323
10309,411399995,38
10309,428945929,34
10309,466535919,6
10309,480253491,1
10309,500601818,285
10309,503607070,15
10309,555301198,127
10309,555515266,22
10309,588425555,43
10309,603637211,124
10309,604189934,10305
10309,604808346,210
10309,604883900,5
10309,604885073,13
10309,604890001,1
10309,613620010,1
10309,613630850,12
10309,613655238,6
10309,613680061,46
10309,624510484,9
10309,624514120,1686
10309,624517120,27
10309,624613049,2256
10309,633638897,73
10309,633638971,145
10309,643467222,8
10309,654531472,79
10309,664267017,14
10309,674636692,14
10309,684632040,17
10309,684685143,10
10309,701224688,36
10309,703620269,275
10309,703638901,1087
10309,703687419,743
10309,704816307,22
10309,761349612,1
10309,766830174,24
10309,766834911,445
10309,766857711,1
10309,766867120,27
10309,766882443,338
10309,785921447,6130
10309,796019871,23
10309,796070028,7
10309,796070952,14
10309,796098444,127
10309,796617271,7
10309,796622413,1945
10309,796667885,4
10309,796668569,202
10309,796671586,4
10309,796672977,26
10309,796708155,5
10315,603687842,3
10315,613616628,100
10315,624608012,16
10315,624612361,39
10315,644618344,138
10315,654522978,51
10315,654552904,74
10315,684602910,113
10315,704513865,109
10315,766954563,48
10315,796788769,3
